"identifier"	"steps_remaining"	"sample_id"	"extract_id"	"sequence_id"	"subject"	"subject_certainty"	"subject_studbook_id"	"subject_sex"	"subject_dam_id"	"subject_sire_id"	"subject_birth_location"	"subject_age"	"subject_day"	"collection_day"	"collection_date"	"environment_holding"	"bristol_min"	"bristol_mean"	"bristol_max"	"repro_warb_status"	"environment_pair_access"	"supplement_probiotic"	"supplement_steroid"	"supplement_fiber"	"supplement_antibiotic"	"supplement_antidiarrheal"	"diet_name"	"diet_Total_total"	"diet_Protein_total"	"diet_Fat_total"	"diet_CHO_by_diff_total"	"diet_Ash_total"	"diet_Total_dry_matter"	"diet_Total_kcal"	"diet_Foods_biscuit_rotation"	"diet_Foods_invertebrate_misc"	"diet_Foods_mazuri_enrich_gum_arabic_5b35"	"diet_Foods_protein_rotation"	"diet_Foods_seasonal_vegetables"	"diet_Foods_egg_whole_cooked_meat_prep"	"diet_Foods_potato_sweet"	"diet_Foods_bean_green_fresh"	"diet_Foods_carrot"	"diet_Foods_pumpkin_canned"	"diet_Foods_egg_whole_raw_meat_prep"	"diet_Foods_seasonal_vegetables_root"	"diet_Foods_seasonal_vegetables_non_root"	"diet_Foods_egg_white_only_cooked"	"diet_Foods_potato_sweet_cooked"	"diet_Foods_celery"	"diet_Foods_lettuce_romaine"	"diet_Foods_ohdz_oatmeal_gel"	"diet_Protein_taurine"	"diet_Protein_methionine"	"diet_Fat_omega_3_ala__epa__dha"	"diet_Fat_omega_6_la__gla__aa"	"diet_CHO_by_diff_starch"	"diet_CHO_by_diff_ndf"	"diet_CHO_by_diff_adf"	"diet_CHO_by_diff_crude_fiber"	"diet_CHO_by_diff_tdf"	"diet_Ash_calcium"	"diet_Ash_phosphorus"	"diet_Ash_potassium"	"diet_Ash_magnesium"	"diet_Ash_copper"	"diet_Ash_iron"	"diet_Ash_zinc"	"diet_Ash_manganese"	"diet_Ash_iodine"	"diet_Ash_ca_p"	"diet_Vitamins_vit_a_iu"	"diet_Vitamins_vit_d3"	"diet_Vitamins_vit_e"	"diet_Vitamins_vit_k"	"diet_Vitamins_vit_b1_thiamin"	"diet_Vitamins_vit_b2_riboflavin"	"diet_Vitamins_vit_b3_niacin"	"diet_Vitamins_choline"	"diet_Vitamins_vit_b5_pantothenic_acid"	"diet_Vitamins_vit_b6_pyridoxine"	"diet_Vitamins_vit_b7_biotin"	"diet_Vitamins_folic_acid"	"diet_Vitamins_vit_b12"	"diet_Vitamins_vit_c"	"diet_Vitamins_beta_carotene"	"diet_Vitamins_lycopene"	"extract_date"	"extract_by"	"extract_kit"	"extract_qc_conc"	"library_id"	"library_tube"	"library_barcode"	"library_qc2_conc"	"library_workflow"	"library_kit"	"seq_run_id"	"seq_run_date"	"seq_run_flow_cell"
"hdz-453-s345"	"sample extracted and sequenced"	"hdz-453"	"hdz-453-e1"	"hdz-453-s345"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_187"	187	2024-04-29	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-28	"sa"	"quick-dna fecal/soil microbe"	48	"hdz15"	23	1.6e+24	NA	NA	NA	NA	NA	NA
"hdz-449-s299"	"sample extracted and sequenced"	"hdz-449"	"hdz-449-e1"	"hdz-449-s299"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_188"	188	2024-04-30	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-15	"as"	"quick-dna fecal/soil microbe"	9.8	"hdz13"	23	1.6e+24	NA	NA	NA	NA	NA	NA
"hdz-448-s298"	"sample extracted and sequenced"	"hdz-448"	"hdz-448-e1"	"hdz-448-s298"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_189"	189	2024-05-01	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-15	"as"	"quick-dna fecal/soil microbe"	99	"hdz13"	22	1.6e+23	NA	NA	NA	NA	NA	NA
"hdz-438-s275"	"sample extracted and sequenced"	"hdz-438"	"hdz-438-e1"	"hdz-438-s275"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_191"	191	2024-05-03	"new"	5	5.5	6	"pregnant"	"n"	1	1	0	1	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	25	"hdz12"	22	1.6e+23	NA	NA	NA	NA	NA	NA
"hdz-439-s276"	"sample extracted and sequenced"	"hdz-439"	"hdz-439-e1"	"hdz-439-s276"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_191"	191	2024-05-03	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	50	"hdz12"	23	1.6e+24	NA	NA	NA	NA	NA	NA
"hdz-437-s253"	"sample extracted and sequenced"	"hdz-437"	"hdz-437-e1"	"hdz-437-s253"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_192"	192	2024-05-04	"new"	4	5	6	"pregnant"	"n"	1	1	0	1	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	72	"hdz11"	23	1.6e+24	NA	NA	NA	NA	NA	NA
"hdz-432-s228"	"sample extracted and sequenced"	"hdz-432"	"hdz-432-e1"	"hdz-432-s228"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_192"	192	2024-05-04	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	40	"hdz10"	21	1.6e+22	NA	NA	NA	NA	NA	NA
"hdz-433-s229"	"sample extracted and sequenced"	"hdz-433"	"hdz-433-e1"	"hdz-433-s229"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_195"	195	2024-05-07	"new"	NA	5	NA	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	52	"hdz10"	22	1.6e+23	NA	NA	NA	NA	NA	NA
"hdz-431-s227"	"sample extracted and sequenced"	"hdz-431"	"hdz-431-e1"	"hdz-431-s227"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_195"	195	2024-05-07	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	21	"hdz10"	20	1.6e+21	NA	NA	NA	NA	NA	NA
"hdz-426-s226"	"sample extracted and sequenced"	"hdz-426"	"hdz-426-e1"	"hdz-426-s226"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_196"	196	2024-05-08	"new"	3	4.5	6	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	41	"hdz10"	19	1.6e+20	NA	NA	NA	NA	NA	NA
"hdz-425-s225"	"sample extracted and sequenced"	"hdz-425"	"hdz-425-e1"	"hdz-425-s225"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_196"	196	2024-05-08	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	55	"hdz10"	18	1.6e+19	NA	NA	NA	NA	NA	NA
"hdz-434-s230"	"sample extracted and sequenced"	"hdz-434"	"hdz-434-e1"	"hdz-434-s230"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_197"	197	2024-05-09	"new"	3	4.5	6	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	55	"hdz10"	23	1.6e+24	NA	NA	NA	NA	NA	NA
"hdz-440-s293"	"sample extracted and sequenced"	"hdz-440"	"hdz-440-e1"	"hdz-440-s293"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_197"	197	2024-05-09	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	52	"hdz13"	17	1.6e+18	NA	NA	NA	NA	NA	NA
"hdz-444-s296"	"sample extracted and sequenced"	"hdz-444"	"hdz-444-e1"	"hdz-444-s296"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_198"	198	2024-05-10	"new"	4	4	4	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	51	"hdz13"	20	1.6e+21	NA	NA	NA	NA	NA	NA
"hdz-430-s292"	"sample extracted and sequenced"	"hdz-430"	"hdz-430-e1"	"hdz-430-s292"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_199"	199	2024-05-11	"new"	6	6	6	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	100	"hdz13"	16	1.6e+17	NA	NA	NA	NA	NA	NA
"hdz-442-s294"	"sample extracted and sequenced"	"hdz-442"	"hdz-442-e1"	"hdz-442-s294"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_200"	200	2024-05-12	"new"	6	6	6	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	66	"hdz13"	18	1.6e+19	NA	NA	NA	NA	NA	NA
"hdz-443-s295"	"sample extracted and sequenced"	"hdz-443"	"hdz-443-e1"	"hdz-443-s295"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_200"	200	2024-05-12	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	45	"hdz13"	19	1.6e+20	NA	NA	NA	NA	NA	NA
"hdz-445-s297"	"sample extracted and sequenced"	"hdz-445"	"hdz-445-e1"	"hdz-445-s297"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_201"	201	2024-05-13	"new"	3	4	5	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-15	"as"	"quick-dna fecal/soil microbe"	91	"hdz13"	21	1.6e+22	NA	NA	NA	NA	NA	NA
"hdz-424-s224"	"sample extracted and sequenced"	"hdz-424"	"hdz-424-e1"	"hdz-424-s224"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_201"	201	2024-05-13	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-06	"sa"	"quick-dna fecal/soil microbe"	43	"hdz10"	17	1.6e+18	NA	NA	NA	NA	NA	NA
"hdz-166-s197"	"sample extracted and sequenced"	"hdz-166"	"hdz-166-e1"	"hdz-166-s197"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_202"	202	2024-05-14	"new"	3	4	5	"pregnant"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-07-26	"sa"	"quick-dna fecal/soil microbe"	9.1	"hdz9"	13	1.6e+14	NA	NA	NA	NA	NA	NA
"hdz-165-s196"	"sample extracted and sequenced"	"hdz-165"	"hdz-165-e1"	"hdz-165-s196"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_202"	202	2024-05-14	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-07-26	"sa"	"quick-dna fecal/soil microbe"	22	"hdz9"	12	1.6e+13	NA	NA	NA	NA	NA	NA
"hdz-214-s251"	"sample extracted and sequenced"	"hdz-214"	"hdz-214-e1"	"hdz-214-s251"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_221"	221	2024-06-02	"new"	1	1	1	"pregnant"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-07-26	"sa"	"quick-dna fecal/soil microbe"	43	"hdz11"	21	1.6e+22	NA	NA	NA	NA	NA	NA
